customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,CustomerLifetimeValue,ServiceCount,IsFamilyCustomer,IsDigitalCustomer,ContractRiskScore,TenureBucket,cluster,segment
C1002981,Male,1,No,Yes,2,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,65.64,143.75,Yes,71.88,131.28,4,1,0,3,0-6m,1,High-Risk Customers
C1002982,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.96,0.0,Yes,0.0,0.0,3,1,1,3,0-6m,1,High-Risk Customers
C1002983,Female,0,Yes,No,21,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,69.04,1483.8,No,70.66,1449.84,4,1,0,1,7-24m,2,Budget Customers
C1002984,Female,1,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,82.98,723.73,Yes,80.41,746.82,3,1,1,1,7-24m,2,Budget Customers
C1002985,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,100.71,123.2,No,123.2,100.71,6,1,0,1,0-6m,2,Budget Customers
C1002986,Female,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),88.21,2909.93,Yes,88.18,2910.93,4,0,1,2,25-48m,3,Budget Customers
C1002987,Female,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.87,767.66,No,20.2,755.06,2,1,1,2,25-48m,0,Budget Customers
C1002988,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,76.08,54.55,No,54.55,76.08,2,0,0,1,0-6m,2,Budget Customers
C1002989,Male,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),90.94,3956.95,No,92.02,3910.42,5,0,1,1,25-48m,3,Budget Customers
C1002990,Male,0,Yes,No,29,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,62.75,1834.92,No,63.27,1819.75,2,1,0,1,25-48m,2,Budget Customers
C1002991,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,59.34,792.68,No,56.62,830.76,5,0,0,3,7-24m,1,High-Risk Customers
C1002992,Male,0,No,No,8,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,57.66,488.4,No,61.05,461.28,4,0,0,1,7-24m,2,Budget Customers
C1002993,Female,0,No,No,55,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),71.44,3987.73,No,72.5,3929.2,6,0,0,3,49m+,4,Loyal Premium Customers
C1002994,Female,0,No,Yes,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,78.53,520.71,No,74.39,549.71,2,1,1,1,7-24m,2,Budget Customers
C1002995,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.8,1284.35,No,91.74,1313.2,6,1,0,3,7-24m,1,High-Risk Customers
C1002996,Male,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,979.2,No,18.83,936.0,1,1,1,3,49m+,0,Budget Customers
C1002997,Male,0,No,No,45,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),64.88,2899.93,No,64.44,2919.6,4,0,1,1,25-48m,3,Budget Customers
C1002998,Male,1,Yes,No,72,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,60.6,4392.02,No,61.0,4363.2,3,1,1,2,49m+,3,Budget Customers
C1002999,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,73.99,155.17,No,77.58,147.98,4,1,0,3,0-6m,1,High-Risk Customers
C1003000,Female,0,No,Yes,14,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,72.33,998.88,No,71.35,1012.62,7,1,1,1,7-24m,2,Budget Customers
C1003001,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.58,4013.35,Yes,83.61,4011.84,5,1,1,3,25-48m,4,Loyal Premium Customers
C1003002,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,91.39,1495.73,Yes,93.48,1462.24,6,1,1,1,7-24m,2,Budget Customers
C1003003,Female,1,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.49,2132.34,No,78.98,2119.23,4,1,0,3,25-48m,1,High-Risk Customers
C1003004,Female,0,No,Yes,21,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,53.05,1085.01,No,51.67,1114.05,2,1,0,3,7-24m,1,High-Risk Customers
C1003005,Male,0,Yes,Yes,59,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.08,4359.69,No,73.89,4370.72,3,1,0,3,49m+,4,Loyal Premium Customers
C1003006,Female,0,Yes,No,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.31,1301.06,No,22.83,1271.67,0,1,0,1,49m+,0,Budget Customers
C1003007,Male,0,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.1,1451.04,No,25.02,1397.8,1,1,0,2,49m+,0,Budget Customers
C1003008,Female,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.11,2870.05,No,79.72,2847.96,3,0,1,3,25-48m,4,Loyal Premium Customers
C1003009,Female,1,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),65.2,2354.22,No,67.26,2282.0,4,0,1,1,25-48m,2,Budget Customers
C1003010,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),79.74,3262.78,No,79.58,3269.34,3,0,0,1,25-48m,3,Budget Customers
C1003011,Female,0,Yes,No,4,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,83.88,357.4,No,89.35,335.52,2,1,1,1,0-6m,2,Budget Customers
C1003012,Male,0,No,No,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,73.84,2889.29,No,74.08,2879.76,5,0,0,3,25-48m,4,Loyal Premium Customers
C1003013,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.53,467.76,No,23.39,410.6,1,0,1,1,7-24m,0,Budget Customers
C1003014,Male,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,1225.69,No,18.02,1224.0,2,1,0,1,49m+,0,Budget Customers
C1003015,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,65.52,886.25,No,68.17,851.76,4,1,0,1,7-24m,2,Budget Customers
C1003016,Female,0,Yes,No,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),60.54,118.84,No,59.42,121.08,3,1,1,1,0-6m,2,Budget Customers
C1003017,Male,0,No,Yes,70,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),67.8,4725.39,No,67.51,4746.0,2,1,0,1,49m+,3,Budget Customers
C1003018,Female,1,No,Yes,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,104.96,1207.53,Yes,109.78,1154.56,6,1,0,1,7-24m,2,Budget Customers
C1003019,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,81.53,3012.96,No,81.43,3016.61,4,0,0,3,25-48m,4,Loyal Premium Customers
C1003020,Male,1,No,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,70.42,1907.15,No,70.64,1901.34,1,0,0,1,25-48m,2,Budget Customers
C1003021,Male,0,Yes,No,19,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),62.63,1163.14,No,61.22,1189.97,0,1,0,1,7-24m,2,Budget Customers
C1003022,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),68.3,2419.37,No,69.12,2390.5,5,0,0,3,25-48m,1,High-Risk Customers
C1003023,Male,1,No,No,53,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),54.49,2850.1,No,53.78,2887.97,3,0,0,3,49m+,4,Loyal Premium Customers
C1003024,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.24,661.17,Yes,82.65,697.92,4,0,1,3,7-24m,1,High-Risk Customers
C1003025,Female,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,76.09,3687.98,Yes,76.83,3652.32,4,1,0,2,25-48m,3,Budget Customers
C1003026,Male,0,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.4,1523.13,No,23.43,1521.0,2,1,1,3,49m+,0,Budget Customers
C1003027,Female,0,No,No,21,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,66.13,1378.01,Yes,65.62,1388.73,3,0,0,3,7-24m,1,High-Risk Customers
C1003028,Male,1,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.02,996.17,No,20.33,1029.98,2,1,0,2,49m+,0,Budget Customers
C1003029,Female,0,No,Yes,67,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,60.55,4073.43,No,60.8,4056.85,4,1,1,1,49m+,3,Budget Customers
C1003030,Female,0,Yes,Yes,68,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,86.27,5893.19,No,86.66,5866.36,3,1,0,3,49m+,4,Loyal Premium Customers
C1003031,Male,0,Yes,No,47,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,52.99,2504.01,No,53.28,2490.53,4,1,0,2,25-48m,3,Budget Customers
C1003032,Female,0,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),87.83,5920.06,No,87.06,5972.44,5,0,1,2,49m+,3,Budget Customers
C1003033,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,91.19,5141.32,No,91.81,5106.64,6,1,0,3,49m+,4,Loyal Premium Customers
C1003034,Male,1,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,83.5,3100.04,Yes,83.78,3089.5,4,0,0,2,25-48m,3,Budget Customers
C1003035,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,78.55,693.09,No,77.01,706.95,6,0,0,3,7-24m,1,High-Risk Customers
C1003036,Female,1,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),70.99,4405.29,No,71.05,4401.38,3,1,0,1,49m+,3,Budget Customers
C1003037,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.13,1630.37,Yes,81.52,1662.6,3,1,1,3,7-24m,1,High-Risk Customers
C1003038,Male,0,Yes,No,53,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,82.87,4410.86,No,83.22,4392.11,2,1,0,3,49m+,4,Loyal Premium Customers
C1003039,Male,0,Yes,No,47,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,41.84,1960.1,No,41.7,1966.48,1,1,1,1,25-48m,0,Budget Customers
C1003040,Male,0,No,No,26,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),48.87,1296.08,No,49.85,1270.62,2,0,0,3,25-48m,1,High-Risk Customers
C1003041,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.76,5264.2,No,94.0,5250.56,6,1,1,3,49m+,4,Loyal Premium Customers
C1003042,Male,0,No,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,75.04,3535.94,No,75.23,3526.88,2,1,0,1,25-48m,3,Budget Customers
C1003043,Female,0,Yes,No,54,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.57,3504.36,No,64.9,3486.78,4,1,1,3,49m+,4,Loyal Premium Customers
C1003044,Male,0,Yes,No,69,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),62.86,4362.96,Yes,63.23,4337.34,3,1,0,1,49m+,3,Budget Customers
C1003045,Female,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,85.15,1666.84,No,83.34,1703.0,4,0,0,3,7-24m,1,High-Risk Customers
C1003046,Female,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.04,1022.8,No,18.6,992.2,1,0,1,3,49m+,0,Budget Customers
C1003047,Female,1,No,No,2,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,88.36,123.74,Yes,61.87,176.72,4,0,0,3,0-6m,1,High-Risk Customers
C1003048,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.64,997.69,No,19.56,1001.64,2,0,1,3,49m+,0,Budget Customers
C1003049,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,77.37,893.17,Yes,81.2,851.07,2,0,0,3,7-24m,1,High-Risk Customers
C1003050,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,84.91,1365.29,No,85.33,1358.56,4,1,1,1,7-24m,2,Budget Customers
C1003051,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,244.69,No,17.48,252.0,1,1,1,1,7-24m,0,Budget Customers
C1003052,Female,0,No,No,60,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.57,4220.24,No,70.34,4234.2,6,0,1,3,49m+,4,Loyal Premium Customers
C1003053,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.78,608.89,Yes,22.55,642.06,1,1,1,3,25-48m,0,Budget Customers
C1003054,Female,0,No,No,28,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.18,1738.63,No,62.09,1685.04,2,0,1,3,25-48m,1,High-Risk Customers
C1003055,Male,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,90.16,2299.56,No,88.44,2344.16,4,1,1,1,25-48m,2,Budget Customers
C1003056,Female,1,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,774.79,No,17.22,810.0,1,0,0,1,25-48m,0,Budget Customers
C1003057,Male,1,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,1137.23,No,17.23,1188.0,1,0,0,3,49m+,0,Budget Customers
C1003058,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.01,1126.53,No,22.99,1078.49,1,0,1,3,49m+,0,Budget Customers
C1003059,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.05,181.83,No,25.98,189.35,1,1,1,1,7-24m,0,Budget Customers
C1003060,Male,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,91.14,3392.37,No,91.69,3372.18,5,0,0,3,25-48m,4,Loyal Premium Customers
C1003061,Male,0,No,No,7,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),79.98,578.58,Yes,82.65,559.86,2,0,1,2,7-24m,2,Budget Customers
C1003062,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,70.29,860.37,Yes,71.7,843.48,3,1,1,3,7-24m,1,High-Risk Customers
C1003063,Male,0,No,Yes,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,52.24,735.8,No,52.56,731.36,2,1,1,3,7-24m,1,High-Risk Customers
C1003064,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,81.36,4074.15,No,81.48,4068.0,5,1,0,3,49m+,4,Loyal Premium Customers
C1003065,Female,1,Yes,Yes,63,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.02,3756.93,No,59.63,3718.26,3,1,0,2,49m+,3,Budget Customers
C1003066,Female,1,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,325.08,No,18.06,324.0,2,0,1,2,7-24m,0,Budget Customers
C1003067,Female,0,No,No,68,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.44,6266.61,No,92.16,6285.92,5,0,0,3,49m+,4,Loyal Premium Customers
C1003068,Male,0,Yes,No,19,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),70.16,1371.1,No,72.16,1333.04,3,1,0,1,7-24m,2,Budget Customers
C1003069,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),78.92,1751.34,No,79.61,1736.24,3,0,1,1,7-24m,2,Budget Customers
C1003070,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.97,636.21,No,70.69,701.73,3,1,0,3,7-24m,1,High-Risk Customers
C1003071,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,40.41,No,13.47,54.0,2,1,0,3,0-6m,0,Budget Customers
C1003072,Male,1,Yes,No,45,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.12,3239.42,No,71.99,3245.4,4,1,1,3,25-48m,4,Loyal Premium Customers
C1003073,Female,0,No,No,29,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.6,2526.28,Yes,87.11,2482.4,4,0,1,3,25-48m,1,High-Risk Customers
C1003074,Female,0,Yes,No,8,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.68,527.4,Yes,65.92,525.44,4,1,0,3,7-24m,1,High-Risk Customers
C1003075,Female,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,716.46,No,17.47,738.0,1,1,0,2,25-48m,0,Budget Customers
C1003076,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,418.02,No,16.72,450.0,1,1,1,3,25-48m,0,Budget Customers
C1003077,Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.34,1494.56,Yes,53.38,1493.52,3,1,1,3,25-48m,1,High-Risk Customers
C1003078,Male,0,Yes,No,64,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,75.34,4851.45,No,75.8,4821.76,6,1,1,2,49m+,3,Budget Customers
C1003079,Male,0,Yes,No,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),56.37,1687.71,No,58.2,1634.73,4,1,1,1,25-48m,2,Budget Customers
C1003080,Male,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.04,2468.85,No,74.81,2509.32,3,0,1,3,25-48m,1,High-Risk Customers
C1003081,Female,0,No,No,50,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),60.15,3013.75,No,60.28,3007.5,4,0,1,1,49m+,3,Budget Customers
C1003082,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.94,1218.93,No,18.75,1231.1,1,0,1,2,49m+,0,Budget Customers
C1003083,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.27,4198.2,Yes,79.21,4201.31,3,1,1,3,49m+,4,Loyal Premium Customers
C1003084,Male,1,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,85.79,2980.44,No,85.16,3002.65,4,1,0,2,25-48m,3,Budget Customers
C1003085,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.53,1574.04,Yes,71.55,1617.66,2,0,0,3,7-24m,1,High-Risk Customers
C1003086,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,79.78,1048.58,No,80.66,1037.14,4,1,0,2,7-24m,2,Budget Customers
C1003087,Male,0,Yes,No,9,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),54.84,482.36,Yes,53.6,493.56,4,1,0,3,7-24m,1,High-Risk Customers
C1003088,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,1013.97,No,18.44,990.0,2,1,1,3,49m+,0,Budget Customers
C1003089,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,82.02,4350.59,No,82.09,4347.06,3,1,0,3,49m+,4,Loyal Premium Customers
C1003090,Male,0,Yes,No,25,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.07,1901.07,No,76.04,1851.75,4,1,1,3,25-48m,1,High-Risk Customers
C1003091,Male,0,No,No,68,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.09,3716.66,No,54.66,3678.12,2,0,1,3,49m+,4,Loyal Premium Customers
C1003092,Female,1,No,No,70,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,68.07,4826.08,No,68.94,4764.9,2,0,0,3,49m+,4,Loyal Premium Customers
C1003093,Male,0,No,No,45,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),62.71,2795.55,No,62.12,2821.95,4,0,1,3,25-48m,4,Loyal Premium Customers
C1003094,Female,0,Yes,No,19,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,59.67,1172.65,No,61.72,1133.73,2,1,1,1,7-24m,2,Budget Customers
C1003095,Female,1,No,No,36,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,81.32,2931.62,Yes,81.43,2927.52,2,0,0,3,25-48m,4,Loyal Premium Customers
C1003096,Male,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.76,1203.41,No,20.06,1185.6,1,0,0,3,49m+,0,Budget Customers
C1003097,Male,0,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,76.94,2847.68,Yes,76.96,2846.78,3,0,1,1,25-48m,3,Budget Customers
C1003098,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,653.65,No,18.16,648.0,2,1,0,3,25-48m,0,Budget Customers
