customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C1004103,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,86.55,1744.34,No
C1004104,Male,1,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,74.53,4156.98,No
C1004105,Male,1,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.86,930.01,No
C1004106,Male,0,Yes,No,25,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,60.84,1550.81,No
C1004107,Female,0,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,73.47,4919.46,No
C1004108,Female,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.14,996.91,No
C1004109,Male,0,No,No,45,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.73,2475.04,No
C1004110,Male,1,Yes,No,72,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,54.69,3908.33,No
C1004111,Male,0,No,No,56,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),75.06,4151.12,No
C1004112,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,82.24,2725.48,Yes
C1004113,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,857.68,No
C1004114,Male,0,No,Yes,38,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,79.8,3068.05,Yes
C1004115,Male,1,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,83.34,2147.91,No
C1004116,Male,0,No,Yes,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),75.41,5324.48,No
C1004117,Male,0,No,Yes,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.57,853.91,No
C1004118,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,88.18,4784.24,No
C1004119,Male,1,Yes,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,64.5,1939.97,No
C1004120,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),63.14,873.05,No
C1004121,Female,0,Yes,No,8,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),49.63,415.13,No
C1004122,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.69,1126.17,No
C1004123,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,66.08,2498.94,No
C1004124,Female,0,No,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,70.93,2589.29,No
C1004125,Female,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,147.3,No
C1004126,Male,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.21,1132.83,No
C1004127,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.94,1224.98,No
C1004128,Female,0,Yes,Yes,43,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),45.18,1977.68,No
C1004129,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,476.09,No
C1004130,Male,0,No,Yes,16,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,55.19,918.86,No
C1004131,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.3,626.76,Yes
C1004132,Female,0,No,No,59,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.57,4316.9,No
C1004133,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),70.5,433.45,No
C1004134,Female,0,No,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,68.74,8.11,Yes
C1004135,Female,0,No,No,22,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,65.7,1419.72,No
C1004136,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.34,5390.07,No
C1004137,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.16,1283.11,No
C1004138,Female,0,Yes,No,59,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),67.94,4013.67,No
C1004139,Female,1,Yes,No,14,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),66.72,939.34,No
C1004140,Female,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,92.95,6521.13,No
C1004141,Female,1,Yes,No,8,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,48.75,382.22,No
C1004142,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),86.23,210.41,No
C1004143,Male,0,No,No,34,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),58.55,2034.23,No
C1004144,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.39,574.46,No
C1004145,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),58.63,1224.5,Yes
C1004146,Male,0,No,No,12,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,66.13,827.03,No
C1004147,Female,0,No,No,23,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),66.84,1551.04,No
C1004148,Female,1,Yes,No,27,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.42,1868.89,Yes
C1004149,Male,0,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),75.87,3250.69,Yes
C1004150,Male,1,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.99,2307.12,Yes
C1004151,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.7,287.25,No
C1004152,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,88.09,3791.66,No
C1004153,Female,0,Yes,No,42,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,74.21,3113.96,No
C1004154,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.07,703.48,No
C1004155,Male,1,No,Yes,8,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.84,541.23,Yes
C1004156,Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.1,6605.89,No
C1004157,Male,1,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,93.32,3473.68,No
C1004158,Male,1,No,No,20,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),64.8,1305.63,No
C1004159,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,71.3,3726.29,No
C1004160,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,535.86,No
C1004161,Male,1,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),90.16,1033.3,No
C1004162,Female,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.4,3918.04,No
C1004163,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.8,407.71,No
C1004164,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,89.87,1812.49,No
C1004165,Female,0,No,Yes,48,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),54.18,2632.1,No
C1004166,Male,0,Yes,No,52,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,58.0,3022.34,No
C1004167,Male,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.49,4686.5,No
C1004168,Female,0,No,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,81.36,4094.77,No
C1004169,Female,0,No,No,16,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.66,910.15,No
C1004170,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,81.43,4120.42,No
C1004171,Male,0,No,No,54,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),66.79,3581.75,No
C1004172,Female,0,No,No,49,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,66.05,3212.51,Yes
C1004173,Male,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,79.59,4268.57,No
C1004174,Male,0,No,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.43,5502.23,No
C1004175,Male,0,No,No,41,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,76.63,3144.26,No
C1004176,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,80.92,5804.26,No
C1004177,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,77.17,3601.19,Yes
C1004178,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),53.91,204.76,No
C1004179,Male,0,No,No,12,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),62.55,743.75,Yes
C1004180,Female,0,No,No,36,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.24,2212.73,No
C1004181,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.18,2554.16,No
C1004182,Male,0,Yes,No,59,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),48.58,2829.29,No
C1004183,Female,0,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,96.69,4763.51,No
C1004184,Male,0,No,No,0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.92,0.0,Yes
C1004185,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,90.49,2993.56,No
C1004186,Male,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.34,2895.17,No
C1004187,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.55,1651.48,No
C1004188,Male,0,No,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,915.05,No
C1004189,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,235.37,No
C1004190,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,81.08,1056.18,Yes
C1004191,Male,0,Yes,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.13,595.96,No
C1004192,Female,0,No,No,29,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.85,1713.07,No
C1004193,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),75.6,537.2,Yes
C1004194,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),91.78,5300.78,No
C1004195,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),78.36,305.73,No
C1004196,Female,0,No,Yes,4,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,59.52,274.11,No
C1004197,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,88.21,801.04,Yes
C1004198,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.94,183.68,Yes
C1004199,Male,1,Yes,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,79.48,3222.36,No
C1004200,Female,0,No,No,59,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),69.53,4119.89,No
C1004201,Female,0,Yes,No,68,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,72.61,4930.79,No
C1004202,Male,1,No,No,59,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),44.75,2639.45,No
C1004203,Male,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),83.99,4199.1,No
C1004204,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),85.58,3696.27,Yes
C1004205,Female,0,Yes,No,22,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,68.65,1545.46,No
C1004206,Female,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.62,762.96,Yes
C1004207,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.56,5191.44,No
C1004208,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,133.41,No
C1004209,Female,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.02,1289.68,No
C1004210,Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),81.15,4762.06,No
C1004211,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.43,117.42,No
C1004212,Male,0,Yes,Yes,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,288.97,No
C1004213,Female,0,No,No,22,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,76.06,1697.17,No
C1004214,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,78.71,5191.78,No
C1004215,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.64,618.02,No
C1004216,Male,0,No,Yes,56,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,80.43,4538.28,No
C1004217,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),78.41,3351.85,Yes
C1004218,Female,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,90.03,No
C1004219,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,78.72,3759.57,No
C1004220,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.99,4277.12,No
C1004221,Female,1,No,No,63,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),65.75,4161.46,No
C1004222,Female,0,No,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.67,1389.47,No
C1004223,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.72,1037.05,No
C1004224,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1148.05,No
C1004225,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.35,191.51,No
C1004226,Male,0,No,No,44,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,76.76,3390.87,Yes
C1004227,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),76.75,3236.47,No
C1004228,Male,1,No,No,12,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.44,802.48,Yes
C1004229,Male,0,Yes,No,39,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.03,2089.65,Yes
C1004230,Male,1,No,No,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,877.91,No
C1004231,Female,1,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),66.59,1984.44,No
C1004232,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),81.65,3930.62,No
C1004233,Male,1,No,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.45,1312.43,Yes
C1004234,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,748.96,No
C1004235,Male,0,Yes,No,29,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65.53,1943.59,No
C1004236,Female,0,No,No,19,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.68,1188.18,No
C1004237,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,77.55,3668.18,No
C1004238,Female,0,Yes,Yes,65,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.9,5698.32,No
C1004239,Male,1,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.65,681.41,No
C1004240,Male,0,No,Yes,36,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),88.96,3193.16,No
C1004241,Male,0,No,Yes,66,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),61.27,4034.31,No
C1004242,Female,0,Yes,No,21,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,78.52,1638.88,Yes
C1004243,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),84.26,4923.97,No
C1004244,Male,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,306.99,No
C1004245,Male,0,No,No,18,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),57.98,1026.59,No
C1004246,Male,1,Yes,Yes,20,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),85.85,1711.88,No
C1004247,Male,0,No,No,3,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),81.59,198.24,Yes
C1004248,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.52,2479.7,Yes
C1004249,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.8,2199.23,Yes
C1004250,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.47,1344.67,No
C1004251,Male,1,No,No,55,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),78.0,4306.18,No
C1004252,Female,0,No,No,37,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,51.05,1871.09,No
